Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2001,15,3,VAN,Vancouver Grizzlies,1,Mahmoud Abdul-Rauf,PG,6-1,162,"March 9, 1969",US,8,LSU
2001,15,5,VAN,Vancouver Grizzlies,3,Shareef Abdur-Rahim,SF,6-9,225,"December 11, 1976",US,4,California
2001,15,121,VAN,Vancouver Grizzlies,9,Isaac Austin,C,6-10,255,"August 18, 1969",US,7,Arizona State
2001,15,240,VAN,Vancouver Grizzlies,10,Mike Bibby,PG,6-1,190,"May 13, 1978",US,2,Arizona
2001,15,744,VAN,Vancouver Grizzlies,8,Michael Dickerson,SG,6-5,190,"June 25, 1975",US,2,Arizona
2001,15,835,VAN,Vancouver Grizzlies,21,Kevin Edwards,SG,6-3,190,"October 30, 1965",US,10,DePaul
2001,15,1199,VAN,Vancouver Grizzlies,24,Othella Harrington,C,6-9,235,"January 31, 1974",US,4,Georgetown
2001,15,1535,VAN,Vancouver Grizzlies,11,Damon Jones,PG,6-3,185,"August 25, 1976",US,2,Houston
2001,15,1770,VAN,Vancouver Grizzlies,43,Grant Long,PF,6-8,225,"March 12, 1966",US,12,Eastern Michigan
2001,15,1870,VAN,Vancouver Grizzlies,44,Tony Massenburg,PF,6-9,220,"July 31, 1967",US,8,Maryland
2001,15,2362,VAN,Vancouver Grizzlies,20,Brent Price,PG,6-1,165,"December 9, 1968",US,7,"South Carolina, Oklahoma"
2001,15,2420,VAN,Vancouver Grizzlies,50,Bryant Reeves,C,7-0,275,"June 8, 1973",US,5,Oklahoma State
2001,15,2775,VAN,Vancouver Grizzlies,25,Erick Strickland,PG,6-3,210,"November 25, 1973",US,4,Nebraska
2001,15,2796,VAN,Vancouver Grizzlies,4,Stromile Swift,PF,6-9,225,"November 21, 1979",US,R,LSU
2001,15,3077,VAN,Vancouver Grizzlies,2,Doug West,SG,6-6,200,"May 27, 1967",US,11,Villanova
