Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,14,413,LAL,Los Angeles Lakers,24,Steve Bucknall,SG,6-6,215,"March 17, 1966",GB,R,UNC
1990,14,603,LAL,Los Angeles Lakers,21,Michael Cooper,SG,6-5,170,"April 15, 1956",US,11,New Mexico
1990,14,753,LAL,Los Angeles Lakers,12,Vlade Divac,C,7-1,243,"February 3, 1968",RS,R,
1990,14,784,LAL,Los Angeles Lakers,10,Larry Drew,PG,6-1,170,"April 2, 1958",US,8,Missouri
1990,14,1098,LAL,Los Angeles Lakers,45,A.C. Green,PF,6-9,220,"October 4, 1963",US,4,Oregon State
1990,14,1280,LAL,Los Angeles Lakers,55,Mike Higgins,SF,6-9,220,"February 17, 1967",US,R,University of Northern Colorado
1990,14,1503,LAL,Los Angeles Lakers,32,Magic Johnson,PG,6-9,215,"August 14, 1959",US,10,Michigan State
1990,14,1895,LAL,Los Angeles Lakers,49,Mel McCants,SF,6-8,240,"August 19, 1967",US,R,Purdue
1990,14,1953,LAL,Los Angeles Lakers,31,Mark McNamara,C,6-11,235,"June 8, 1959",US,6,"Santa Clara, California"
1990,14,2200,LAL,Los Angeles Lakers,55,Jawann Oldham,C,7-0,215,"July 4, 1957",US,8,Seattle University
1990,14,2581,LAL,Los Angeles Lakers,4,Byron Scott,SG,6-3,195,"March 28, 1961",US,6,Arizona State
1990,14,2872,LAL,Los Angeles Lakers,43,Mychal Thompson,C,6-10,226,"January 30, 1955",BS,10,Minnesota
1990,14,2972,LAL,Los Angeles Lakers,3,Jay Vincent,SF,6-7,220,"June 10, 1959",US,8,Michigan State
1990,14,3229,LAL,Los Angeles Lakers,0,Orlando Woolridge,SF,6-9,215,"December 16, 1959",US,8,Notre Dame
1990,14,3233,LAL,Los Angeles Lakers,42,James Worthy,SF,6-9,225,"February 27, 1961",US,7,UNC
