Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1995,17,2475,MIL,Milwaukee Bucks,Glenn Robinson,"January 10, 1973",22.0,NBA,SF,80.0,76.0,2958.0,11.1,24.7,0.45,1.5,4.7,0.32,9.6,20.0,0.48,6.9,8.7,0.8,3.0,6.0,9.0,3.4,2.0,0.4,5.5,4.1,30.7,102.0,111.0
1996,17,2475,MIL,Milwaukee Bucks,Glenn Robinson,"January 10, 1973",23.0,NBA,SF,82.0,82.0,3249.0,10.3,22.6,0.45,1.5,4.3,0.34,8.8,18.3,0.48,5.2,6.4,0.81,2.2,6.0,8.3,4.8,1.6,0.7,4.6,3.9,27.2,103.0,112.0
1997,17,2475,MIL,Milwaukee Bucks,Glenn Robinson,"January 10, 1973",24.0,NBA,SF,80.0,79.0,3114.0,11.5,24.8,0.46,1.1,3.1,0.35,10.4,21.7,0.48,5.0,6.3,0.79,2.2,6.4,8.6,4.3,1.8,1.2,4.6,3.9,29.1,102.0,108.0
1998,17,2475,MIL,Milwaukee Bucks,Glenn Robinson,"January 10, 1973",25.0,NBA,SF,56.0,56.0,2294.0,12.4,26.4,0.47,0.6,1.5,0.38,11.8,24.9,0.48,5.0,6.2,0.81,1.9,5.2,7.1,3.7,1.6,0.8,4.6,3.8,30.4,100.0,107.0
1999,17,2475,MIL,Milwaukee Bucks,Glenn Robinson,"January 10, 1973",26.0,NBA,SF,47.0,47.0,1579.0,12.1,26.4,0.46,1.1,2.8,0.39,11.0,23.7,0.47,4.9,5.6,0.87,2.6,7.1,9.6,3.5,1.6,1.4,3.7,4.0,30.2,103.0,103.0
2000,17,2475,MIL,Milwaukee Bucks,Glenn Robinson,"January 10, 1973",27.0,NBA,SF,81.0,81.0,2909.0,12.3,26.0,0.47,1.5,4.2,0.36,10.7,21.8,0.49,4.0,5.0,0.8,1.9,6.7,8.6,3.4,1.4,0.7,4.0,3.8,30.1,103.0,109.0
2001,17,2475,MIL,Milwaukee Bucks,Glenn Robinson,"January 10, 1973",28.0,NBA,SF,76.0,74.0,2813.0,12.7,27.0,0.47,1.0,3.4,0.3,11.6,23.6,0.49,4.6,5.7,0.82,2.3,7.4,9.7,4.7,1.6,1.1,4.1,3.5,31.0,103.0,104.0
2002,17,2475,MIL,Milwaukee Bucks,Glenn Robinson,"January 10, 1973",29.0,NBA,SF,66.0,63.0,2346.0,12.2,26.0,0.47,1.3,4.0,0.33,10.8,22.0,0.49,5.4,6.4,0.84,1.6,7.6,9.2,3.8,2.2,0.9,3.9,3.9,31.0,103.0,106.0
2003,1,2475,ATL,Atlanta Hawks,Glenn Robinson,"January 10, 1973",30.0,NBA,SF,69.0,68.0,2591.0,11.0,25.4,0.43,1.8,5.4,0.34,9.1,20.1,0.46,5.5,6.2,0.88,1.8,7.6,9.3,4.2,1.9,0.5,5.1,3.7,29.2,98.0,106.0
2004,23,2475,PHI,Philadelphia 76Ers,Glenn Robinson,"January 10, 1973",31.0,NBA,SF,42.0,42.0,1336.0,11.2,25.1,0.45,1.4,4.1,0.34,9.8,21.0,0.47,4.7,5.6,0.83,1.9,5.8,7.7,2.3,1.7,0.4,4.3,3.9,28.5,96.0,103.0
2005,27,2475,SAS,San Antonio Spurs,Glenn Robinson,"January 10, 1973",32.0,NBA,SF,9.0,0.0,157.0,11.7,26.5,0.44,0.7,2.1,0.33,11.0,24.4,0.45,6.9,7.9,0.87,1.4,6.9,8.3,2.8,1.4,1.0,2.4,6.5,30.9,106.0,100.0
