Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2002,22,109,ORL,Orlando Magic,10,Darrell Armstrong,PG,6-0,170,"June 22, 1968",US,7,Fayetteville State University
2002,22,375,ORL,Orlando Magic,7,Dee Brown,PG,6-1,160,"November 29, 1968",US,11,Jacksonville University
2002,22,417,ORL,Orlando Magic,30,Jud Buechler,SF,6-6,220,"June 19, 1968",US,11,Arizona
2002,22,714,ORL,Orlando Magic,55,Andrew DeClercq,C,6-10,230,"February 1, 1973",US,6,Florida
2002,22,884,ORL,Orlando Magic,6,Patrick Ewing,C,7-0,240,"August 5, 1962",JM,16,Georgetown
2002,22,1006,ORL,Orlando Magic,8,Pat Garrity,PF,6-9,238,"August 23, 1976",US,3,Notre Dame
2002,22,1083,ORL,Orlando Magic,54,Horace Grant,C,6-10,215,"July 4, 1965",US,14,Clemson
2002,22,1289,ORL,Orlando Magic,33,Grant Hill,SF,6-8,225,"October 5, 1972",US,7,Duke
2002,22,1346,ORL,Orlando Magic,11,Troy Hudson,PG,6-1,170,"March 13, 1976",US,4,"Missouri, Southern Illinois"
2002,22,1369,ORL,Orlando Magic,34,Steven Hunter,C,7-0,220,"October 31, 1981",US,R,DePaul
2002,22,1400,ORL,Orlando Magic,2,Jaren Jackson,SG,6-4,190,"October 27, 1967",US,11,Georgetown
2002,22,1933,ORL,Orlando Magic,1,Tracy McGrady,SG,6-8,210,"May 24, 1979",US,4,
2002,22,1994,ORL,Orlando Magic,50,Mike Miller,SF,6-8,218,"February 19, 1980",US,1,Florida
2002,22,2219,ORL,Orlando Magic,45,Bo Outlaw,PF,6-8,210,"April 13, 1971",US,8,"South Plains College, Houston"
2002,22,2420,ORL,Orlando Magic,52,Don Reid,PF,6-8,250,"December 30, 1973",US,6,Georgetown
2002,22,2561,ORL,Orlando Magic,5,Jeryl Sasser,SG,6-6,200,"February 13, 1979",US,R,SMU
2002,22,3165,ORL,Orlando Magic,3,Monty Williams,SF,6-8,225,"October 8, 1971",US,7,Notre Dame
