Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2002,7,DAL,Dallas Mavericks,9,Tariq Abdul-Wahad,SG,6-6,223,1974-11-03,FR,4,"Michigan, San Jose State"
2002,7,DAL,Dallas Mavericks,3,Charlie Bell,SG,6-3,200,1979-03-12,US,R,Michigan State
2002,7,DAL,Dallas Mavericks,44,Shawn Bradley,C,7-6,235,1972-03-22,DE,8,BYU
2002,7,DAL,Dallas Mavericks,21,Greg Buckner,SG,6-4,210,1976-09-16,US,2,Clemson
2002,7,DAL,Dallas Mavericks,42,Evan Eschmeyer,C,6-11,255,1975-05-30,US,2,Northwestern
2002,7,DAL,Dallas Mavericks,4,Michael Finley,SF,6-7,215,1973-03-06,US,6,Wisconsin
2002,7,DAL,Dallas Mavericks,7,Adrian Griffin,SG,6-5,217,1974-07-04,US,2,Seton Hall
2002,7,DAL,Dallas Mavericks,10,Tim Hardaway,PG,6-0,175,1966-09-01,US,11,Texas-El Paso
2002,7,DAL,Dallas Mavericks,1,Donnell Harvey,PF,6-8,220,1980-08-26,US,1,Florida
2002,7,DAL,Dallas Mavericks,5,Juwan Howard,PF,6-9,240,1973-02-07,US,7,Michigan
2002,7,DAL,Dallas Mavericks,5,Avery Johnson,PG,5-10,175,1965-03-25,US,13,"Cameron University, Southern University and A&M College"
2002,7,DAL,Dallas Mavericks,45,Raef LaFrentz,C,6-11,240,1976-05-29,US,3,Kansas
2002,7,DAL,Dallas Mavericks,6,Danny Manning,PF,6-10,230,1966-05-17,US,13,Kansas
2002,7,DAL,Dallas Mavericks,2,Darrick Martin,PG,5-11,170,1971-03-06,US,7,UCLA
2002,7,DAL,Dallas Mavericks,14,Eduardo Najera,PF,6-8,240,1976-07-11,MX,1,Oklahoma
2002,7,DAL,Dallas Mavericks,13,Steve Nash,PG,6-3,195,1974-02-07,ZA,5,Santa Clara
2002,7,DAL,Dallas Mavericks,2,Johnny Newman,SF,6-7,190,1963-11-28,US,15,Richmond
2002,7,DAL,Dallas Mavericks,41,Dirk Nowitzki,C,7-0,245,1978-06-19,DE,3,
2002,7,DAL,Dallas Mavericks,31,Nick Van Exel,SG,6-1,170,1971-11-27,US,8,"Trinity Valley CC, Cincinnati"
2002,7,DAL,Dallas Mavericks,16,Wang Zhizhi,C,7-0,255,1977-07-08,CN,1,
