Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,20.0,LAL,NBA,SG,77,,36.3,6.5,12.3,.530,0.1,0.4,.226,6.4,11.9,.540,.534,4.9,6.0,.810,2.2,5.6,7.7,7.3,2.4,0.5,4.0,2.8,18.0
1981,21.0,LAL,NBA,SG,37,,37.1,8.4,15.9,.532,0.1,0.5,.176,8.4,15.4,.542,.534,4.6,6.1,.760,2.7,5.9,8.6,8.6,3.4,0.7,3.9,2.7,21.6
1982,22.0,LAL,NBA,SG,78,77,38.3,7.1,13.3,.537,0.1,0.4,.207,7.1,12.9,.546,.540,4.2,5.6,.760,3.2,6.4,9.6,9.5,2.7,0.4,3.7,2.9,18.6
1983,23.0,LAL,NBA,SG,79,79,36.8,6.5,11.8,.548,0.0,0.3,.000,6.5,11.5,.560,.548,3.8,4.8,.800,2.7,5.9,8.6,10.5,2.2,0.6,3.8,2.5,16.8
1984,24.0,LAL,NBA,PG,67,66,38.3,6.6,11.6,.565,0.1,0.4,.207,6.5,11.2,.579,.569,4.3,5.3,.810,1.5,5.9,7.3,13.1,2.2,0.7,4.6,2.5,17.6
1985,25.0,LAL,NBA,PG,77,77,36.1,6.5,11.7,.561,0.1,0.5,.189,6.5,11.2,.577,.565,5.1,6.0,.843,1.2,5.0,6.2,12.6,1.5,0.3,4.0,2.0,18.3
1986,26.0,LAL,NBA,PG,72,70,35.8,6.7,12.8,.526,0.1,0.6,.233,6.6,12.2,.541,.532,5.3,6.0,.871,1.2,4.7,5.9,12.6,1.6,0.2,3.8,1.8,18.8
1987,27.0,LAL,NBA,PG,80,80,36.3,8.5,16.4,.522,0.1,0.5,.205,8.4,15.9,.532,.525,6.7,7.9,.848,1.5,4.8,6.3,12.2,1.7,0.5,3.8,2.1,23.9
1988,28.0,LAL,NBA,PG,72,70,36.6,6.8,13.8,.492,0.2,0.8,.196,6.7,13.1,.510,.497,5.8,6.8,.853,1.2,5.0,6.2,11.9,1.6,0.2,3.7,2.0,19.6
1989,29.0,LAL,NBA,PG,77,77,37.5,7.5,14.8,.509,0.8,2.4,.314,6.8,12.3,.548,.535,6.7,7.3,.911,1.4,6.4,7.9,12.8,1.8,0.3,4.1,2.2,22.5
1990,30.0,LAL,NBA,PG,79,79,37.2,6.9,14.4,.480,1.3,3.5,.384,5.6,10.9,.510,.526,7.2,8.1,.890,1.6,5.0,6.6,11.5,1.7,0.4,3.7,2.1,22.3
1991,31.0,LAL,NBA,PG,79,79,37.1,5.9,12.4,.477,1.0,3.2,.320,4.9,9.2,.532,.518,6.6,7.3,.906,1.3,5.6,7.0,12.5,1.3,0.2,4.0,1.9,19.4
1992,32.0,Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV)
1993,33.0,Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV)
1994,34.0,Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV)
1995,35.0,Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV),Did Not Play (illness—HIV)
1996,36.0,LAL,NBA,PF,32,9,29.9,4.3,9.2,.466,0.7,1.8,.379,3.6,7.4,.487,.503,5.4,6.3,.856,1.3,4.5,5.7,6.9,0.8,0.4,3.2,1.5,14.6
