Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1980,29,UTA,Utah Jazz,24,Ron Boone,SG,6-2,200,1946-09-06,US,11,Idaho State University
1980,29,UTA,Utah Jazz,33,Tom Boswell,PF,6-9,220,1953-10-02,US,4,"South Carolina State, South Carolina"
1980,29,UTA,Utah Jazz,44,Allan Bristow,SF,6-7,210,1951-08-23,US,6,Virginia Tech
1980,29,UTA,Utah Jazz,32-52,John Brown,SF,6-7,220,1951-12-14,DE,6,Missouri
1980,29,UTA,Utah Jazz,33,Mack Calvin,PG,6-0,165,1947-07-27,US,9,USC
1980,29,UTA,Utah Jazz,4,Adrian Dantley,SF,6-5,208,1955-02-28,US,3,Notre Dame
1980,29,UTA,Utah Jazz,12,Brad Davis,PG,6-3,180,1955-12-17,US,2,Maryland
1980,29,UTA,Utah Jazz,31,Paul Dawkins,SF,6-5,190,1957-06-10,US,R,Northern Illinois
1980,29,UTA,Utah Jazz,33,Greg Deane,SG,6-4,190,1957-12-06,US,R,Utah
1980,29,UTA,Utah Jazz,25,Terry Furlow,SG,6-4,190,1954-10-18,US,3,Michigan State
1980,29,UTA,Utah Jazz,40,John Gianelli,C,6-10,220,1950-06-10,US,7,University of the Pacific
1980,29,UTA,Utah Jazz,11,James Hardy,PF,6-8,220,1956-12-01,US,1,San Francisco
1980,29,UTA,Utah Jazz,51,Carl Kilpatrick,C,6-10,230,1956-05-16,US,R,Louisiana-Monroe
1980,29,UTA,Utah Jazz,22,Bernard King,SF,6-7,205,1956-12-04,US,2,Tennessee
1980,29,UTA,Utah Jazz,7,Pete Maravich,SG,6-5,197,1947-06-22,US,9,LSU
1980,29,UTA,Utah Jazz,50,Ben Poquette,C,6-9,235,1955-05-07,US,2,Central Michigan University
1980,29,UTA,Utah Jazz,5,Robert Smith,PG,5-11,165,1955-03-10,US,2,UNLV
1980,29,UTA,Utah Jazz,15,Andre Wakefield,SG,6-3,175,1955-01-11,US,1,Loyola Chicago
1980,29,UTA,Utah Jazz,40,Jerome Whitehead,C,6-10,220,1956-09-30,US,1,Marquette
1980,29,UTA,Utah Jazz,20,Duck Williams,PG,6-2,180,1956-08-02,US,R,Notre Dame
