Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1996,24,918,PHO,Phoenix Suns,Michael Finley,1973-03-06,22.0,NBA,SF,82.0,72.0,3212.0,465.0,976.0,0.48,61.0,186.0,0.33,404.0,790.0,0.51,0.51,242.0,323.0,0.75,139.0,235.0,374.0,289.0,85.0,31.0,133.0,199.0,1233.0,0.0
1997,31,918,TOT,Total After Trade,Michael Finley,1973-03-06,23.0,NBA,SF,83.0,54.0,2790.0,475.0,1071.0,0.44,101.0,280.0,0.36,374.0,791.0,0.47,0.49,198.0,245.0,0.81,88.0,284.0,372.0,224.0,68.0,24.0,164.0,138.0,1249.0,0.0
1997,24,918,PHO,Phoenix Suns,Michael Finley,1973-03-06,23.0,NBA,SF,27.0,18.0,796.0,141.0,297.0,0.48,14.0,55.0,0.26,127.0,242.0,0.52,0.5,56.0,69.0,0.81,34.0,86.0,120.0,68.0,18.0,4.0,44.0,42.0,352.0,0.0
1997,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,23.0,NBA,SF,56.0,36.0,1994.0,334.0,774.0,0.43,87.0,225.0,0.39,247.0,549.0,0.45,0.49,142.0,176.0,0.81,54.0,198.0,252.0,156.0,50.0,20.0,120.0,96.0,897.0,0.0
1998,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,24.0,NBA,SF,82.0,82.0,3394.0,675.0,1505.0,0.45,87.0,244.0,0.36,588.0,1261.0,0.47,0.48,326.0,416.0,0.78,150.0,288.0,438.0,405.0,132.0,30.0,219.0,163.0,1763.0,1.0
1999,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,25.0,NBA,SF,50.0,50.0,2051.0,389.0,876.0,0.44,45.0,136.0,0.33,344.0,740.0,0.46,0.47,186.0,226.0,0.82,69.0,194.0,263.0,218.0,66.0,15.0,107.0,96.0,1009.0,0.0
2000,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,26.0,NBA,SF,82.0,82.0,3464.0,748.0,1636.0,0.46,99.0,247.0,0.4,649.0,1389.0,0.47,0.49,260.0,317.0,0.82,122.0,396.0,518.0,438.0,109.0,32.0,196.0,171.0,1855.0,4.0
2001,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,27.0,NBA,SF,82.0,82.0,3443.0,711.0,1552.0,0.46,91.0,263.0,0.35,620.0,1289.0,0.48,0.49,252.0,325.0,0.78,109.0,316.0,425.0,360.0,118.0,32.0,190.0,174.0,1765.0,1.0
2002,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,28.0,NBA,SF,69.0,69.0,2754.0,569.0,1228.0,0.46,76.0,224.0,0.34,493.0,1004.0,0.49,0.49,210.0,251.0,0.84,90.0,270.0,360.0,230.0,65.0,25.0,117.0,144.0,1424.0,0.0
2003,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,29.0,NBA,SF,69.0,69.0,2642.0,507.0,1193.0,0.42,119.0,322.0,0.37,388.0,871.0,0.44,0.48,198.0,230.0,0.86,107.0,295.0,402.0,205.0,76.0,21.0,114.0,105.0,1331.0,0.0
2004,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,30.0,NBA,SG,72.0,72.0,2778.0,514.0,1159.0,0.44,150.0,370.0,0.4,364.0,789.0,0.46,0.51,164.0,193.0,0.85,78.0,247.0,325.0,212.0,84.0,39.0,83.0,118.0,1342.0,0.0
2005,7,918,DAL,Dallas Mavericks,Michael Finley,1973-03-06,31.0,NBA,SG,64.0,64.0,2358.0,387.0,907.0,0.43,116.0,285.0,0.41,271.0,622.0,0.44,0.49,113.0,136.0,0.83,45.0,217.0,262.0,169.0,48.0,18.0,60.0,123.0,1003.0,0.0
2006,27,918,SAS,San Antonio Spurs,Michael Finley,1973-03-06,32.0,NBA,SG,77.0,18.0,2038.0,286.0,695.0,0.41,110.0,279.0,0.39,176.0,416.0,0.42,0.49,98.0,115.0,0.85,31.0,216.0,247.0,116.0,37.0,7.0,62.0,97.0,780.0,0.0
2007,27,918,SAS,San Antonio Spurs,Michael Finley,1973-03-06,33.0,NBA,SF,82.0,16.0,1823.0,273.0,663.0,0.41,104.0,286.0,0.36,169.0,377.0,0.45,0.49,90.0,98.0,0.92,34.0,189.0,223.0,108.0,32.0,16.0,46.0,76.0,740.0,0.0
2008,27,918,SAS,San Antonio Spurs,Michael Finley,1973-03-06,34.0,NBA,SG,82.0,61.0,2204.0,315.0,761.0,0.41,132.0,357.0,0.37,183.0,404.0,0.45,0.5,64.0,80.0,0.8,27.0,227.0,254.0,114.0,29.0,10.0,56.0,93.0,826.0,0.0
2009,27,918,SAS,San Antonio Spurs,Michael Finley,1973-03-06,35.0,NBA,SF,81.0,77.0,2336.0,301.0,689.0,0.44,131.0,319.0,0.41,170.0,370.0,0.46,0.53,51.0,62.0,0.82,26.0,244.0,270.0,114.0,37.0,17.0,61.0,82.0,784.0,0.0
2010,31,918,TOT,Total After Trade,Michael Finley,1973-03-06,36.0,NBA,SF,46.0,7.0,709.0,81.0,184.0,0.44,32.0,82.0,0.39,49.0,102.0,0.48,0.53,8.0,15.0,0.53,6.0,65.0,71.0,43.0,10.0,6.0,21.0,33.0,202.0,0.0
2010,27,918,SAS,San Antonio Spurs,Michael Finley,1973-03-06,36.0,NBA,SF,25.0,6.0,395.0,37.0,97.0,0.38,13.0,41.0,0.32,24.0,56.0,0.43,0.45,6.0,9.0,0.67,5.0,33.0,38.0,19.0,6.0,4.0,13.0,12.0,93.0,0.0
2010,2,918,BOS,Boston Celtics,Michael Finley,1973-03-06,36.0,NBA,SF,21.0,1.0,314.0,44.0,87.0,0.51,19.0,41.0,0.46,25.0,46.0,0.54,0.62,2.0,6.0,0.33,1.0,32.0,33.0,24.0,4.0,2.0,8.0,21.0,109.0,0.0
