Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,25,2176,POR,Portland Trail Blazers,Jermaine O'Neal,"October 13, 1978",18.0,NBA,PF,2.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1998,25,2176,POR,Portland Trail Blazers,Jermaine O'Neal,"October 13, 1978",19.0,NBA,PF,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
1999,25,2176,POR,Portland Trail Blazers,Jermaine O'Neal,"October 13, 1978",20.0,NBA,PF,9.0,0.0,55.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,6.0,12.0,0.5,8.0,9.0,17.0,1.0,0.0,3.0,2.0,11.0,14.0
2000,25,2176,POR,Portland Trail Blazers,Jermaine O'Neal,"October 13, 1978",21.0,NBA,C,8.0,0.0,38.0,3.0,11.0,0.27,0.0,0.0,,3.0,11.0,0.27,0.27,6.0,9.0,0.67,2.0,5.0,7.0,1.0,0.0,3.0,0.0,9.0,12.0
2001,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",22.0,NBA,C,4.0,4.0,157.0,17.0,39.0,0.44,0.0,1.0,0.0,17.0,38.0,0.45,0.44,5.0,10.0,0.5,12.0,38.0,50.0,7.0,0.0,10.0,7.0,13.0,39.0
2002,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",23.0,NBA,PF,5.0,5.0,192.0,34.0,76.0,0.45,0.0,1.0,0.0,34.0,75.0,0.45,0.45,18.0,24.0,0.75,6.0,32.0,38.0,5.0,4.0,8.0,14.0,24.0,86.0
2003,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",24.0,NBA,PF,6.0,6.0,272.0,43.0,92.0,0.47,0.0,3.0,0.0,43.0,89.0,0.48,0.47,51.0,65.0,0.78,24.0,81.0,105.0,4.0,3.0,18.0,18.0,22.0,137.0
2004,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",25.0,NBA,PF,16.0,16.0,604.0,115.0,272.0,0.42,0.0,4.0,0.0,115.0,268.0,0.43,0.42,77.0,110.0,0.7,29.0,117.0,146.0,19.0,8.0,36.0,29.0,53.0,307.0
2005,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",26.0,NBA,PF,13.0,13.0,476.0,77.0,211.0,0.36,0.0,3.0,0.0,77.0,208.0,0.37,0.36,54.0,72.0,0.75,21.0,83.0,104.0,29.0,7.0,34.0,36.0,48.0,208.0
2006,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",27.0,NBA,PF,6.0,6.0,216.0,44.0,84.0,0.52,0.0,2.0,0.0,44.0,82.0,0.54,0.52,38.0,53.0,0.72,9.0,36.0,45.0,10.0,3.0,14.0,26.0,28.0,126.0
2009,16,2176,MIA,Miami Heat,Jermaine O'Neal,"October 13, 1978",30.0,NBA,C,6.0,5.0,162.0,28.0,51.0,0.55,0.0,0.0,,28.0,51.0,0.55,0.55,24.0,32.0,0.75,7.0,20.0,27.0,9.0,3.0,9.0,10.0,18.0,80.0
2010,16,2176,MIA,Miami Heat,Jermaine O'Neal,"October 13, 1978",31.0,NBA,C,5.0,5.0,117.0,9.0,44.0,0.2,0.0,0.0,,9.0,44.0,0.2,0.2,3.0,7.0,0.43,10.0,18.0,28.0,5.0,4.0,10.0,7.0,13.0,21.0
2011,2,2176,BOS,Boston Celtics,Jermaine O'Neal,"October 13, 1978",32.0,NBA,C,9.0,9.0,197.0,21.0,43.0,0.49,0.0,0.0,,21.0,43.0,0.49,0.49,10.0,11.0,0.91,15.0,23.0,38.0,8.0,2.0,16.0,8.0,34.0,52.0
2014,10,2176,GSW,Golden State Warriors,Jermaine O'Neal,"October 13, 1978",35.0,NBA,PF,7.0,3.0,84.0,18.0,32.0,0.56,0.0,0.0,,18.0,32.0,0.56,0.56,6.0,8.0,0.75,12.0,12.0,24.0,1.0,1.0,3.0,4.0,12.0,42.0
