Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2000,25,95,POR,Portland Trail Blazers,50,Greg Anthony,PG,6-0,176,"November 15, 1967",US,8,"University of Portland, UNLV"
2000,25,118,POR,Portland Trail Blazers,2,Stacey Augmon,SG,6-8,205,"August 1, 1968",US,8,UNLV
2000,25,1079,POR,Portland Trail Blazers,44,Brian Grant,PF,6-9,254,"March 5, 1972",US,5,Xavier
2000,25,1080,POR,Portland Trail Blazers,14,Gary Grant,PG,6-3,185,"April 21, 1965",US,11,Michigan
2000,25,1218,POR,Portland Trail Blazers,34,Antonio Harvey,PF,6-11,225,"July 6, 1970",US,4,"Southern Illinois, Georgia, Pfeiffer University"
2000,25,1632,POR,Portland Trail Blazers,35,Joe Kleine,C,6-11,255,"January 4, 1962",US,14,"Notre Dame, Arkansas"
2000,25,2176,POR,Portland Trail Blazers,5,Jermaine O'Neal,C,6-11,226,"October 13, 1978",US,3,
2000,25,2313,POR,Portland Trail Blazers,33,Scottie Pippen,SF,6-8,210,"September 25, 1965",US,12,University of Central Arkansas
2000,25,2537,POR,Portland Trail Blazers,11,Arvydas Sabonis,C,7-3,279,"December 19, 1964",LT,4,
2000,25,2575,POR,Portland Trail Blazers,12,Detlef Schrempf,SF,6-10,235,"January 21, 1963",DE,14,Washington
2000,25,2703,POR,Portland Trail Blazers,8,Steve Smith,SG,6-7,200,"March 31, 1969",US,8,Michigan State
2000,25,2768,POR,Portland Trail Blazers,3,Damon Stoudamire,PG,5-10,171,"September 3, 1973",US,4,Arizona
2000,25,3011,POR,Portland Trail Blazers,30,Rasheed Wallace,PF,6-10,225,"September 17, 1974",US,4,UNC
2000,25,3062,POR,Portland Trail Blazers,6,Bonzi Wells,SF,6-5,210,"September 28, 1976",US,1,Ball State University
