Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,10,GSW,Golden State Warriors,7,Kelenna Azubuike,SF,6-5,220,1983-12-16,GB,2,Kentucky
2009,10,GSW,Golden State Warriors,18,Marco Belinelli,SG,6-5,220,1986-03-25,IT,1,
2009,10,GSW,Golden State Warriors,15,Andris Biedrins,C,6-11,240,1986-04-02,LV,4,
2009,10,GSW,Golden State Warriors,6,Jamal Crawford,PG,6-5,185,1980-03-20,US,8,Michigan
2009,10,GSW,Golden State Warriors,33,Jermareo Davidson,SF,6-10,230,1984-11-15,US,1,Alabama
2009,10,GSW,Golden State Warriors,8,Monta Ellis,SG,6-3,185,1985-10-26,US,3,
2009,10,GSW,Golden State Warriors,3,Al Harrington,PF,6-9,230,1980-02-17,US,10,
2009,10,GSW,Golden State Warriors,1,Stephen Jackson,SF,6-8,218,1978-04-05,US,8,Butler County Community College
2009,10,GSW,Golden State Warriors,31,Rob Kurz,PF,6-9,232,1985-03-05,US,R,Notre Dame
2009,10,GSW,Golden State Warriors,50,Corey Maggette,PF,6-6,218,1979-11-12,US,9,Duke
2009,10,GSW,Golden State Warriors,22,Anthony Morrow,SG,6-5,210,1985-09-27,US,R,Georgia Tech
2009,10,GSW,Golden State Warriors,20,DeMarcus Nelson,PG,6-4,200,1985-11-02,US,R,Duke
2009,10,GSW,Golden State Warriors,4,Anthony Randolph,PF,6-10,205,1989-07-15,DE,R,LSU
2009,10,GSW,Golden State Warriors,21,Ronny Turiaf,C,6-10,249,1983-01-13,MQ,3,Gonzaga
2009,10,GSW,Golden State Warriors,23,C.J. Watson,PG,6-2,175,1984-04-17,US,1,Tennessee
2009,10,GSW,Golden State Warriors,5,Marcus Williams,PG,6-3,205,1985-12-03,US,2,UConn
2009,10,GSW,Golden State Warriors,32,Brandan Wright,PF,6-10,210,1987-10-05,US,1,UNC
