Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,18,MIN,Minnesota Timberwolves,52,Calvin Booth,C,6-11,230,1976-05-07,US,9,Penn State
2009,18,MIN,Minnesota Timberwolves,22,Corey Brewer,SF,6-9,186,1986-03-05,US,1,Florida
2009,18,MIN,Minnesota Timberwolves,1,Bobby Brown,PG,6-2,175,1984-09-24,US,R,Cal State Fullerton
2009,18,MIN,Minnesota Timberwolves,14,Brian Cardinal,PF,6-8,245,1977-05-02,US,8,Purdue
2009,18,MIN,Minnesota Timberwolves,10,Rodney Carney,SG,6-7,205,1984-04-15,US,2,Memphis
2009,18,MIN,Minnesota Timberwolves,34,Jason Collins,C,7-0,255,1978-12-02,US,7,Stanford
2009,18,MIN,Minnesota Timberwolves,4,Randy Foye,SG,6-4,213,1983-09-24,US,2,Villanova
2009,18,MIN,Minnesota Timberwolves,8,Ryan Gomes,SF,6-7,250,1982-09-01,US,3,Providence
2009,18,MIN,Minnesota Timberwolves,25,Al Jefferson,C,6-10,289,1985-01-04,US,4,
2009,18,MIN,Minnesota Timberwolves,42,Kevin Love,C,6-8,251,1988-09-07,US,R,UCLA
2009,18,MIN,Minnesota Timberwolves,35,Mark Madsen,C,6-9,240,1976-01-28,US,8,Stanford
2009,18,MIN,Minnesota Timberwolves,1,Rashad McCants,SG,6-4,207,1984-09-25,US,3,UNC
2009,18,MIN,Minnesota Timberwolves,33,Mike Miller,SF,6-8,218,1980-02-19,US,8,Florida
2009,18,MIN,Minnesota Timberwolves,12,Kevin Ollie,PG,6-4,195,1972-12-27,US,11,UConn
2009,18,MIN,Minnesota Timberwolves,5,Craig Smith,PF,6-7,250,1983-11-10,US,2,Boston College
2009,18,MIN,Minnesota Timberwolves,3,Sebastian Telfair,PG,6-0,165,1985-06-09,US,4,
2009,18,MIN,Minnesota Timberwolves,23,Shelden Williams,PF,6-9,250,1983-10-21,US,2,Duke
