Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,9,9,DET,Detroit Pistons,6,Alex Acker,SG,6-5,185,"January 21, 1983",US,1,Pepperdine
2009,9,22,DET,Detroit Pistons,28,Arron Afflalo,SG,6-5,210,"October 15, 1985",US,1,UCLA
2009,9,242,DET,Detroit Pistons,1,Chauncey Billups,PG,6-3,202,"September 25, 1976",US,11,Colorado
2009,9,385,DET,Detroit Pistons,38,Kwame Brown,C,6-11,270,"March 10, 1982",US,7,
2009,9,445,DET,Detroit Pistons,12,Will Bynum,PG,6-0,185,"January 4, 1983",US,1,"Arizona, Georgia Tech"
2009,9,1160,DET,Detroit Pistons,32,Richard Hamilton,SG,6-6,185,"February 14, 1978",US,9,UConn
2009,9,1270,DET,Detroit Pistons,5,Walter Herrmann,SF,6-9,225,"June 26, 1979",AR,2,
2009,9,1390,DET,Detroit Pistons,1,Allen Iverson,PG,6-0,165,"June 7, 1975",US,12,Georgetown
2009,9,1463,DET,Detroit Pistons,25,Amir Johnson,PF,6-9,240,"May 1, 1987",US,3,
2009,9,1877,DET,Detroit Pistons,54,Jason Maxiell,C,6-7,260,"February 18, 1983",US,3,Cincinnati
2009,9,1926,DET,Detroit Pistons,24,Antonio McDyess,PF,6-9,220,"September 7, 1974",US,12,Alabama
2009,9,2365,DET,Detroit Pistons,22,Tayshaun Prince,SF,6-9,212,"February 28, 1980",US,6,Kentucky
2009,9,2606,DET,Detroit Pistons,42,Walter Sharpe,PF,6-9,245,"July 18, 1986",US,R,"Mississippi State, UAB"
2009,9,2780,DET,Detroit Pistons,3,Rodney Stuckey,PG,6-5,210,"April 21, 1986",US,1,Eastern Washington
2009,9,3011,DET,Detroit Pistons,30,Rasheed Wallace,C,6-10,225,"September 17, 1974",US,13,UNC
